Puzzle,Model,Time,Correct
267.........3.....9..6....8..4..825..2.5.6.14.957..6..7....9..1.....3.........872,Constraint Programming Solver,12.0938ms,true
267..8....41.3...5.9........7.3.4...45..2..87...5.7.2....8...9.9...6.73....2..618,Constraint Programming Solver,19.5274ms,true
268..19.......758.....2.4...2..1...9.1.....5.7...9..4...2.3.....718.......92...61,Constraint Programming Solver,15.5462ms,true
27.........1...42.6....1.7..6.15.7....46.95....3.72.6..5.4....1.27...8.........37,Constraint Programming Solver,12.8685ms,true
27.....1.3..6.................3..9.6.41............2......17.8.6.......5....4....,Constraint Programming Solver,20.9599ms,true
27....1..19.875.........4.96...3....3.8...7.6....2...47...........659.37..3....91,Constraint Programming Solver,12.1135ms,true
27....6.....4.1............5..86....8.......3.......1..14.7.....3.....2.......8..,Constraint Programming Solver,15.5499ms,true
27...8...51.62......3..5...48...9.....13.28.....18..95...8..3......34.51...9...68,Constraint Programming Solver,18.0271ms,true
27..51.....67...9.4....6..1....6..38...4.8...65..9....7..6....3.2...49.....23..47,Constraint Programming Solver,20.8272ms,true
27..569....4.89......1......2...1.....84.251..........9.5...68..13....9.......3.5,Constraint Programming Solver,11.9227ms,true
27..8...........12.......4....57.3..6.1...............5..1.6....3....8.....4.....,Constraint Programming Solver,39.5522ms,true
27..8...........19.......4....27.3..6.1...............5..1.6....3....8.....4.....,Constraint Programming Solver,21.178ms,true
27..8...........19.......4....57.3..6.1...............5..1.6....3....8.....4.....,Constraint Programming Solver,21.4753ms,true
27..8...........49.......1....27.3..6.1...............5..1.6....3....8.....4.....,Constraint Programming Solver,20.2951ms,true
27..8...........49.......1....57.3..6.1...............5..1.6....3....8.....4.....,Constraint Programming Solver,19.2605ms,true
27..8.3..5....9....413..5.8..6...4537.......6314...7..1.7..364....5....7..3.9..21,Constraint Programming Solver,12.624ms,true
27.1.8....317.5.4...64....14.....51............8.....37....69...6.8.413....5.3.68,Constraint Programming Solver,12.1642ms,true
27.5...........1.....3.....73......2....1........6......9...61.4..7.2.........8..,Constraint Programming Solver,18.9009ms,true
27.5...1.....8.............6..2.1.....4...3.8......9..12.6.........3.8...........,Constraint Programming Solver,12.2287ms,true
27.6..4.....53...1..........4....58......1.......9....1.3.........4...6.9........,Constraint Programming Solver,20.8449ms,true
27.63..........1..3............2..5...4...8...1.......5......3....8....2...1.4...,Constraint Programming Solver,15.0884ms,true
27.8...31......89...........28.576..6.4....5............218.56.91.36.2...........,Constraint Programming Solver,12.3451ms,true
27.9.6.5.6....8.....1.2.....3...7..2..6.891..1..3...7.....9.4.....8....1.1.4.2.93,Constraint Programming Solver,18.6141ms,true
271..3...3....5.67..54...2.7......9.9.......4.5......2.2...76..19.5....8...6..413,Constraint Programming Solver,12.778ms,true
275..9...3...2......43....5.2.9.4..7.5.....3.7..8.1.6.6....84......1...8...7..196,Constraint Programming Solver,25.3229ms,true
276.9..1..5....2.7.........5..8..43.4.2....9..........8..16.54..4..7.3...........,Constraint Programming Solver,12.271ms,true
278.......3.7.8.9.............8....2325.4..191.....4.....45.931.9...1.8..........,Constraint Programming Solver,12.8028ms,true
278...15..6.4..2..5.....9......4789...6....3.3...2.....2..95....9.7..5...........,Constraint Programming Solver,12.0975ms,true
2785..........7.38.5.9..2........3.63.......11.7........9..1.6.62.8..........6184,Constraint Programming Solver,12.061ms,true
279..6..8.........3.82...4...4..5.9.1.5...7.4.8.1..3...9...15.7.........5..8..213,Constraint Programming Solver,12.2367ms,true
28........4.....7....5..3..3.71.........6..84.........5..2.....1.....5......4....,Constraint Programming Solver,12.2529ms,true
28........6...1.9.9.4.....8..157......3...7......239..6.....4.3.4.1...7........62,Constraint Programming Solver,21.2384ms,true
28....71....6.8.4..9.1...2.........7.3981..6.8....4....4....57.5....94..........3,Constraint Programming Solver,19.4628ms,true
28...1....34.....5..173.2.9....95.7....2.7....4.86....5.6.721..3.....92....6...53,Constraint Programming Solver,12.2987ms,true
28...5.7...3..9.........4.2.9.5....37...2..516....4.9.8.2.........4..7...4.3...26,Constraint Programming Solver,14.5636ms,true
28..6.......5....1.........1.5...7......3..2.4.........3....86.7..4.1............,Constraint Programming Solver,12.1669ms,true
28..7...........18.......4....52.3..6.1...............5..1.6....3....7.....4.....,Constraint Programming Solver,25.9614ms,true
28..7...........18.......4....54.3..6.1...............5..1.6....3....7.....4.....,Constraint Programming Solver,21.7156ms,true
28..7...........49.......1....24.3..6.1...............5..1.6....3....7.....4.....,Constraint Programming Solver,15.8864ms,true
28..9.63.9....7.........4..12.8...6...4...8...5...3.97..2.........1....3.18.6..52,Constraint Programming Solver,12.036ms,true
28.15..6...14...2.....2..1..2....1.751..92.......1.2..742....91.....13821..2.....,Constraint Programming Solver,12.0334ms,true
28.6..51...129.......1..2...29.14...61....7.2....2.1..7623.1..........211..8.2...,Constraint Programming Solver,16.0108ms,true
28.9.1....51.4..8............3452.19..93....5.........3..8.4.56.2.63.79..........,Constraint Programming Solver,18.9852ms,true
2819.4.577..5..2......8.......49...31.....64..3...8....47..312...86..4...........,Constraint Programming Solver,12.0195ms,true
284..73...7..8...1.3....8......49.....8.3.6.....65......1....5.3...2..1...71..248,Constraint Programming Solver,18.0923ms,true
2847..6..7.3.4...2.......3...81...2.69.....45.4...68...1.......8...1.3.7..6..8491,Constraint Programming Solver,14.548ms,true
286.7..5......3..2.5....48..6.2...3....9.6....3...8.9..95....4.1..3......7..5.819,Constraint Programming Solver,19.8602ms,true
2875.....6.92.18.55.....7...7.8..2.....4.2.....5..7.6...8.....37.49.86.2.....4198,Constraint Programming Solver,12.5684ms,true
289.....7...93...5.3...7..29.87.......68.57.......18.68..3...7.1...79...5.....193,Constraint Programming Solver,12.0753ms,true
29........4.....8....6..3..5.81.........7..94.........6..2.....1.....6......4....,Constraint Programming Solver,12.4874ms,true
29......51..23.....5...1.269.3....7.....6.....4....6.962.4...3.....59..15......97,Constraint Programming Solver,12.5107ms,true
29....5.....7..3.....1.8.......5.2...8.....7...1......3...4.......6...1.5........,Constraint Programming Solver,12.4322ms,true
29...41..4..8.....6..1.7..913...6.8...........8.7...347..9.1..3.....8..5..63...47,Constraint Programming Solver,12.2212ms,true
29...6.3...4.1.6.5.....4.91..7..3...4.......36..1..4..74.6.....9.2.3.8...6.5...47,Constraint Programming Solver,21.0869ms,true
29..1....1...49..7..62....96.4........1...28.......3.15....48..4..82...3....5..12,Constraint Programming Solver,14.0721ms,true
29..3587.5.6.......3.........8.4..6.6..1.8..2.7..2.9.........5.......1.4.1578..39,Constraint Programming Solver,17.7534ms,true
29..4..1...81.....3..5..89.9.....2....7.8.1....2.....3.29..3..7.....59...1..6..85,Constraint Programming Solver,12.0767ms,true
29..6.......5....1.........1.5...7......3..8.4.........3....96.7..4.1............,Constraint Programming Solver,19.2827ms,true
29..6..4....1..8...7..29...5..91....8.1.7.9.4....45..6...69..3...4..2....2..5..1.,Constraint Programming Solver,12.1452ms,true
29..83.4.3.......5...1.......54.83..4.....2.6.....57............6..3.....7.6.98..,Constraint Programming Solver,22.0256ms,true
29.1....61.75..84.....3....9.1.......6...5.2.......7.9....5.....12..79.88....6.71,Constraint Programming Solver,12.2924ms,true
29.5..16...12..7.....1...2.32..17...61.....82....2..1.9528.1......3.2..11.....2..,Constraint Programming Solver,11.9993ms,true
29.8.1.....6.5......82.6.1.7.9..4.8...........6.9..7.5.2.7.83.....14.6.....5.3.71,Constraint Programming Solver,11.9369ms,true
294......6...9...4...43.......1...2.9...2...1.5..69.......76...8...1...5......837,Constraint Programming Solver,23.1155ms,true
297....1.13.68.92.6....1.....1..5.6....2.9....5.8..1.....7....6.29..6.57.6....241,Constraint Programming Solver,12.4265ms,true
298..3.4...726.91......4...1....729...3...6...729....3...6......61.728...2....361,Constraint Programming Solver,12.3593ms,true
3...........2..17..7..5..2......6....39..5.1...8...9.3....4......1.....774.1.8.52,Constraint Programming Solver,11.9329ms,true
3..........156..7...4.9.2.......4..815.....368..1.......3.4.5...7..296..........9,Constraint Programming Solver,21.5129ms,true
3..........2..4......12..7....5......79...4....5.7.328.2..........7.68..1.698...4,Constraint Programming Solver,12.0336ms,true
3..........5...6..7...1..........1.4.6..3...7..1.59.2.8..4.19...9...2.5.....6.4.3,Constraint Programming Solver,12.0542ms,true
3..........97...2.2.....48117.6..9.4....5....5.4..3.68412.....5.9...16..........2,Constraint Programming Solver,11.8795ms,true
3.........2.195....912..8....5.....71..3.8..66.2...3....3..197....739.1.........2,Constraint Programming Solver,19.3952ms,true
3.........4...8.1..7..1..........2....63.4..58156...3........2....4.7....3.2.5.49,Constraint Programming Solver,12.0137ms,true
3.........5....7.87...4.236.........1973...4..8..6...1...6.8..........9.42.9.....,Constraint Programming Solver,12.0415ms,true
3.........746....9..6.824......93...92.....38...51..4...795.3..8....127.........4,Constraint Programming Solver,12.2118ms,true
3.........94.8...2..715...8......7..18.7.4.35.69......8...359..9...6.85.........3,Constraint Programming Solver,12.0024ms,true
3........61.9.8..3..7..16.......27...9.6.7.1...58.......87..9..5..2.6.48........7,Constraint Programming Solver,20.2879ms,true
3........754...3.8..8..6....27.1.6..6.58.37.9..1.5.28....1..8..5.6...421........7,Constraint Programming Solver,12.2008ms,true
3.......1....4.8..1.........8....24....3............6....1.3..7.42...6.....5.....,Constraint Programming Solver,12.5811ms,true
3.......1...72......8...4........173.2..6.............4..3.1....5....62..........,Constraint Programming Solver,19.5597ms,true
3.......1.2.8..................13.6..7....2......4.......7..82.1..6..5..4........,Constraint Programming Solver,12.3058ms,true
3.......1.4..2.............1.8....6....76.4...........5..1.8....7....25....3.....,Constraint Programming Solver,17.5595ms,true
3.......1.5..4.......8.........6.54.1....7...2...........1.37...6.....5....2.....,Constraint Programming Solver,12.2501ms,true
3.......1.5..8.......9.........6.54.1....7...2...........1.37...6.....5....2.....,Constraint Programming Solver,12.0486ms,true
3.......1.6..4.......3........1.7.3..5....8.....2.........5.46.1...6....2........,Constraint Programming Solver,20.3441ms,true
3.......1.8..4.......9.........6.94.1....7...2...........1.37...6.....5....2.....,Constraint Programming Solver,17.0196ms,true
3.......141.63..8..7...1.35.4.5..8.....3.6.....2..8.1.12.8...6..6..24.987.......4,Constraint Programming Solver,11.9306ms,true
3.......2....4.8..1.........8....24....3............6....1.3..7.42...6.....5.....,Constraint Programming Solver,13.1186ms,true
3.......2...7...3....4......1....7.......2..8.4..........16.4..2...3..5.8........,Constraint Programming Solver,12.1163ms,true
3.......5...7...2....1.....5...2..3....43.1..8.........4....6......5...8.1.......,Constraint Programming Solver,12.6223ms,true
3.......765..3.......8..25...8.43.72....1....17.95.8...39..4.......6..484.......9,Constraint Programming Solver,12.2014ms,true
3.......9...1..53.5.8.7.1.....2..89...9.1.3...75..8.....1.8.6.3.43..6...2.......5,Constraint Programming Solver,14.9739ms,true
3.......9..834...5..6.........7.........5.6.4.672.9.1.84....7...........2..6.1.8.,Constraint Programming Solver,12.0538ms,true
3......1.6.....2.7.9..84....7...2.4.1..8.6..2.4.9...6....15..2.9.3.....6.1......9,Constraint Programming Solver,12.2034ms,true
3......17.5.6............4...65..8.....9.2...1........4...7.....2....6......1....,Constraint Programming Solver,23.3378ms,true
3......18.5.6............4...67..9.....9.2...1........4...8.....9....6......1....,Constraint Programming Solver,31.4786ms,true
3......25......93.7..3.4......64...2..89.21..4...71......8.35.4.34......15......9,Constraint Programming Solver,12.4125ms,true
3......27.8.1...........6.....4..1.92...7.................23.6..41...5...........,Constraint Programming Solver,17.6214ms,true
3......29..74............1.19.....5....7..4............43...6.......28......1....,Constraint Programming Solver,12.0713ms,true
3......42.8....6.....562.7..48.1.5.....6.7.....7.8.41..5.379.....4....5.27......1,Constraint Programming Solver,17.8202ms,true
3......5...2..9.4..9.37.2.1....21.76..........5.73....5.4.68.3..1.2..4...2......8,Constraint Programming Solver,19.1342ms,true
3......54.143...7.....8......87.....1..9.2..5.....61......2.....3...798.96......1,Constraint Programming Solver,12.277ms,true
3......6.....2........5.......6.1.3..2....4...7..........7..8.21..3.......4...5..,Constraint Programming Solver,12.6075ms,true
3......6.....2........5.......6.1.3..2....4...7..........7..8.29..3.......4...5..,Constraint Programming Solver,12.9069ms,true
3......6....5..7..1.2......8......1........23.7.9......4....5.....6..4......1....,Constraint Programming Solver,17.8326ms,true
3......6..4.6..9....81.4..26.4..1..3...7.6...2..3..6.84..5.92....3..2.4..9......6,Constraint Programming Solver,20.7522ms,true
3......6.475.3.....867.....94..2...6.........8...1..32.....679.....9.628.5......1,Constraint Programming Solver,12.1666ms,true
3......619..8.............2...5..73..1...................41.8..6.7...5......2....,Constraint Programming Solver,12.0166ms,true
3......7.....6........5.......7.1.3..6....4...8..........8..6.21..3.......4...5..,Constraint Programming Solver,12.1792ms,true
3......7.....6........5.......7.1.3..6....4...8..........8..6.29..3.......4...5..,Constraint Programming Solver,12.4024ms,true
3......7....6..1...5..8....46.2............3....4.....5...37.........2.6..1......,Constraint Programming Solver,25.5699ms,true
3......7....6..8..1.2......9......1........23.8.4......4....6.....7..5......1....,Constraint Programming Solver,20.3821ms,true
3......7.2..3......842...95.5...7.....21.94.....6...1.93...265......5..8.4......1,Constraint Programming Solver,18.8638ms,true
3......71.2..4.............5..7.1....6....84....3.........2.46.7..............2..,Constraint Programming Solver,11.9551ms,true
3......72...9.15...........2...3.......4..9............94...1.....82..6..5.......,Constraint Programming Solver,11.948ms,true
3......74...6.1.............1.5..6......3..4.5...........2..1..4...7.....3......8,Constraint Programming Solver,12.8049ms,true
3......79...3.......7.25.31.6.7..3.28..5.9..77.5..2.4.42.85.7.......3...51......4,Constraint Programming Solver,16.6752ms,true
3......8......51.....4......5...24......4..3...1.......6....5.27..38.............,Constraint Programming Solver,17.8084ms,true
3......8......61.....5......6...25......3..4...1.......7....6.24..38.............,Constraint Programming Solver,24.8558ms,true
3......8....37..42..7..61....4658...27..3....5.6.......5...1...........861..2.7..,Constraint Programming Solver,21.2602ms,true
